HiRISKDB_ID,Name,Type,Category,Latitude,Longitude,min Elevation,Elevation,max Elevation,Country,Data owner/Data manager,Manager email,Data Access Quality,Data Access (URL),Data Publication,Activity,Physical Variables,Socioeconomic dimensions,Hazard data,Start Date,End Date,Temporal frequency (highest)
TI000038943,KULJAB,Single,Climate,38,69.8,,586,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
TI000038946,IOL,Single,Climate,37.8,70.2,,1283,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1988,daily
TI000038954,KHOROG,Single,Climate,37.5,71.5,,2077,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1898,2024,daily
TI000038956,DJAVSANGOZ,Single,Climate,37.4,72.5,,3438,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
TI000038966,SAJMAK,Single,Climate,37.533,74.833,,3840,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"T, P, SD",,,1959,2021,daily
387110,BAHMAL,Single,Climate,39.717,68.017,,1321.7,,Uzbekistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2015,2020,daily
388270,BAYSUN,Single,Climate,38.2,67.2,,1244.6,,Uzbekistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,,"T, P",NA,NA,1936,2020,daily
388280,PULE-KHAKIM,Single,Climate,38.167,67.367,,977,,Uzbekistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2016,daily
UZM00038339,OLGAING,Single,Climate,42.167,70.883,,2151,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1962,2024,daily
UZM00038462,PSKEM,Single,Climate,41.9,70.367,,1258,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
UZM00038464,CHARVAK,Single,Climate,41.6,70,,971,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1987,daily
UZM00038468,KIZIL'CHA,Single,Climate,41.2,70.4,,2084,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1958,1991,daily
UZM00038469,UST'E P.TERS,Single,Climate,41.2,70.9,,1764,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
UZM00038699,SAHRISJBZ,Single,Climate,39.2,67.1,,627,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1962,1991,daily
UZM00038711,SANZAR,Single,Climate,39.7,68,,1308,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"P, T",,,1936,2006,daily
UZM00038742,SHAHIMARDAN,Single,Climate,40,71.8,,1723,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"P, T",,,1971,2006,daily
UZM00038816,MINCHUKUR,Single,Climate,38.65,66.933,,2121,,Uzbekistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1959,2024,daily
